┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓
┃ Name                                                    ┃ Motors   ┃ Whl  ┃ CurrLim   ┃ Test     ┃ TTG   ┃ TractForce   ┃ MinVolt   ┃ PushCurr   ┃ TurnCurr  ┃ MaxSpd  ┃ Stages                      ┃
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0927   │ 4.05  │ 43.68        │ 9.05      │ 264        │ 264       │ 14.8    │ (14, 58, 24, 32, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0927   │ 4.2   │ 45.29        │ 9.2       │ 252        │ 252       │ 13.55   │ (8, 62, 28, 28, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 21        │ 0.0927   │ 4.45  │ 48.01        │ 10.35     │ 160        │ 166       │ 11.7    │ (8, 62, 26, 30, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0927   │ 4.45  │ 48.01        │ 10.35     │ 160        │ 168       │ 11.7    │ (8, 62, 24, 32, 26, 40)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0927   │ 4.45  │ 48.01        │ 10.35     │ 160        │ 168       │ 11.7    │ (9, 62, 26, 30, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0927   │ 4.5   │ 48.54        │ 10.35     │ 160        │ 168       │ 11.6    │ (9, 62, 24, 32, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 20        │ 0.0927   │ 4.95  │ 53.4         │ 10.45     │ 152        │ 143       │ 9.65    │ (8, 62, 20, 36, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0927   │ 4.95  │ 53.37        │ 10.45     │ 152        │ 147       │ 9.65    │ (13, 58, 24, 32, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0928   │ 3.85  │ 41.49        │ 9.9       │ 190        │ 200       │ 16.45   │ (10, 60, 20, 36, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0928   │ 3.85  │ 41.48        │ 9.9       │ 190        │ 200       │ 16.45   │ (14, 58, 20, 36, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.0928   │ 3.85  │ 41.48        │ 8.7       │ 288        │ 288       │ 16.65   │ (11, 60, 26, 30, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.0928   │ 3.85  │ 41.48        │ 8.7       │ 288        │ 288       │ 16.65   │ (11, 60, 28, 28, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.0928   │ 3.85  │ 41.47        │ 8.7       │ 288        │ 288       │ 16.65   │ (10, 60, 22, 34, 28, 38)    │
│ VEX 3 CIM Ball Shifter                                  │ 6        │ 6    │ 23        │ 0.0928   │ 3.95  │ 42.58        │ 8.85      │ 276        │ 276       │ 15.8    │ (12, 50, 30, 54, 30, 54)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0928   │ 4.05  │ 43.66        │ 10.1      │ 175        │ 184       │ 14.5    │ (9, 62, 18, 38, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 22        │ 0.0928   │ 4.05  │ 43.65        │ 9.05      │ 264        │ 264       │ 14.8    │ (11, 60, 16, 40, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 22        │ 0.0928   │ 4.05  │ 43.65        │ 9.05      │ 264        │ 264       │ 14.8    │ (13, 58, 18, 38, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.0928   │ 4.2   │ 45.24        │ 10.2      │ 167        │ 176       │ 13.25   │ (13, 58, 20, 36, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 21        │ 0.0928   │ 4.45  │ 47.96        │ 10.35     │ 160        │ 166       │ 11.7    │ (14, 58, 16, 40, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0928   │ 4.5   │ 48.5         │ 10.35     │ 160        │ 168       │ 11.6    │ (13, 58, 20, 36, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0928   │ 4.85  │ 52.24        │ 9.5       │ 228        │ 226       │ 10.15   │ (10, 60, 18, 38, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0929   │ 3.85  │ 41.44        │ 9.9       │ 190        │ 200       │ 16.45   │ (10, 60, 18, 38, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 22        │ 0.0929   │ 4.05  │ 43.61        │ 9.05      │ 264        │ 264       │ 14.8    │ (11, 60, 26, 30, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0929   │ 4.2   │ 45.21        │ 10.2      │ 167        │ 176       │ 13.25   │ (10, 60, 22, 34, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0929   │ 4.2   │ 45.21        │ 9.2       │ 252        │ 252       │ 13.55   │ (12, 60, 20, 36, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0929   │ 4.2   │ 45.21        │ 9.2       │ 252        │ 252       │ 13.55   │ (10, 60, 28, 28, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0929   │ 4.2   │ 45.19        │ 9.2       │ 252        │ 252       │ 13.6    │ (14, 58, 18, 38, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0929   │ 4.45  │ 47.91        │ 10.35     │ 160        │ 168       │ 11.75   │ (13, 58, 24, 32, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0929   │ 4.45  │ 47.89        │ 10.35     │ 160        │ 168       │ 11.75   │ (13, 58, 22, 34, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0929   │ 4.85  │ 52.23        │ 9.5       │ 228        │ 226       │ 10.15   │ (14, 58, 18, 38, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 20        │ 0.0929   │ 4.9   │ 52.73        │ 10.45     │ 152        │ 145       │ 9.8     │ (8, 62, 22, 34, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.093    │ 3.85  │ 41.42        │ 9.9       │ 190        │ 200       │ 16.5    │ (11, 60, 20, 36, 24, 42)    │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 22        │ 0.093    │ 4.05  │ 43.57        │ 9.05      │ 264        │ 264       │ 14.8    │ (14, 50, 20, 54)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.093    │ 4.05  │ 43.54        │ 9.05      │ 264        │ 264       │ 14.8    │ (13, 58, 20, 36, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 22        │ 0.093    │ 4.05  │ 43.53        │ 9.05      │ 264        │ 264       │ 14.8    │ (9, 62, 22, 34, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.093    │ 4.2   │ 45.16        │ 9.2       │ 252        │ 252       │ 13.6    │ (12, 60, 22, 34, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 21        │ 0.093    │ 4.45  │ 47.85        │ 10.35     │ 160        │ 167       │ 11.75   │ (8, 62, 24, 32, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.093    │ 4.45  │ 47.85        │ 10.35     │ 160        │ 168       │ 11.75   │ (9, 62, 28, 28, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 19        │ 0.093    │ 4.85  │ 52.14        │ 9.5       │ 228        │ 217       │ 10.15   │ (11, 60, 18, 38, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 19        │ 0.093    │ 4.9   │ 52.68        │ 9.5       │ 228        │ 214       │ 10.05   │ (10, 60, 16, 40, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.093    │ 4.95  │ 53.24        │ 10.45     │ 152        │ 147       │ 9.7     │ (10, 60, 22, 34, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0931   │ 3.85  │ 41.36        │ 9.9       │ 190        │ 200       │ 16.5    │ (11, 60, 22, 34, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0931   │ 3.85  │ 41.36        │ 9.9       │ 190        │ 200       │ 16.5    │ (13, 58, 16, 40, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.0931   │ 3.85  │ 41.35        │ 8.7       │ 288        │ 288       │ 16.65   │ (14, 58, 26, 30, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0931   │ 3.85  │ 41.34        │ 9.9       │ 190        │ 200       │ 16.5    │ (14, 58, 20, 36, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.0931   │ 3.85  │ 41.34        │ 8.7       │ 288        │ 288       │ 16.65   │ (11, 60, 28, 28, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0931   │ 3.95  │ 42.45        │ 8.85      │ 276        │ 276       │ 15.8    │ (10, 60, 18, 38, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0931   │ 3.95  │ 42.44        │ 8.85      │ 276        │ 276       │ 15.8    │ (14, 58, 18, 38, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0931   │ 4.05  │ 43.5         │ 10.1      │ 175        │ 184       │ 14.55   │ (11, 60, 26, 30, 16, 50)    │
│ VEX 3 CIM Ball Shifter                                  │ 4        │ 6    │ 21        │ 0.0931   │ 4.5   │ 48.32        │ 10.35     │ 160        │ 165       │ 11.65   │ (12, 50, 30, 54, 20, 64)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 21        │ 0.0931   │ 4.5   │ 48.32        │ 10.35     │ 160        │ 165       │ 11.65   │ (12, 60, 20, 36, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0931   │ 4.5   │ 48.32        │ 10.35     │ 160        │ 168       │ 11.65   │ (10, 60, 28, 28, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0931   │ 4.5   │ 48.32        │ 10.35     │ 160        │ 168       │ 11.65   │ (10, 60, 24, 32, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0931   │ 4.9   │ 52.64        │ 9.5       │ 228        │ 225       │ 10.05   │ (8, 62, 28, 28, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 23        │ 0.0932   │ 3.95  │ 42.37        │ 8.85      │ 276        │ 276       │ 15.85   │ (11, 60, 22, 34, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0932   │ 4.05  │ 43.43        │ 10.1      │ 175        │ 184       │ 14.55   │ (11, 60, 20, 36, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.0932   │ 4.2   │ 45.07        │ 10.2      │ 167        │ 176       │ 13.3    │ (10, 60, 24, 32, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.0932   │ 4.2   │ 45.06        │ 10.2      │ 167        │ 176       │ 13.3    │ (10, 60, 22, 34, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 20        │ 0.0932   │ 4.45  │ 47.76        │ 9.35      │ 240        │ 240       │ 12.05   │ (12, 60, 24, 32, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 20        │ 0.0932   │ 4.45  │ 47.74        │ 9.35      │ 240        │ 240       │ 12.05   │ (14, 58, 18, 38, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 19        │ 0.0932   │ 4.85  │ 52.05        │ 9.5       │ 228        │ 217       │ 10.15   │ (14, 58, 18, 38, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0932   │ 4.95  │ 53.13        │ 10.45     │ 152        │ 148       │ 9.7     │ (11, 60, 16, 40, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 24        │ 0.0933   │ 3.95  │ 42.34        │ 10.0      │ 182        │ 192       │ 15.6    │ (12, 60, 20, 36, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 23        │ 0.0933   │ 3.95  │ 42.34        │ 8.85      │ 276        │ 276       │ 15.85   │ (14, 58, 20, 36, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0933   │ 4.05  │ 43.43        │ 10.1      │ 175        │ 184       │ 14.55   │ (8, 62, 18, 38, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 21        │ 0.0933   │ 4.5   │ 48.23        │ 10.35     │ 160        │ 165       │ 11.65   │ (8, 62, 22, 34, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0933   │ 4.9   │ 52.53        │ 10.45     │ 152        │ 149       │ 9.8     │ (9, 62, 16, 40, 32, 34)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0933   │ 4.95  │ 53.03        │ 10.45     │ 152        │ 148       │ 9.75    │ (13, 58, 20, 36, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0933   │ 4.95  │ 53.03        │ 10.45     │ 152        │ 148       │ 9.75    │ (12, 60, 18, 38, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 24        │ 0.0934   │ 3.95  │ 42.29        │ 10.0      │ 182        │ 192       │ 15.6    │ (9, 62, 16, 40, 32, 34)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0934   │ 4.05  │ 43.38        │ 9.05      │ 264        │ 264       │ 14.85   │ (10, 60, 24, 32, 30, 36)    │
│ VEX 3 CIM Ball Shifter                                  │ 4        │ 6    │ 23        │ 0.0934   │ 4.05  │ 43.37        │ 10.1      │ 175        │ 184       │ 14.55   │ (12, 50, 34, 50, 20, 64)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.0934   │ 4.2   │ 44.98        │ 10.2      │ 167        │ 176       │ 13.3    │ (9, 62, 22, 34, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 20        │ 0.0934   │ 4.45  │ 47.63        │ 9.35      │ 240        │ 240       │ 12.1    │ (9, 62, 18, 38, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0934   │ 4.85  │ 51.95        │ 9.5       │ 228        │ 228       │ 10.2    │ (13, 58, 16, 40, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0934   │ 4.9   │ 52.49        │ 10.45     │ 152        │ 149       │ 9.85    │ (9, 62, 26, 30, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0934   │ 4.95  │ 53.0         │ 10.45     │ 152        │ 148       │ 9.75    │ (10, 60, 26, 30, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0935   │ 3.85  │ 41.15        │ 9.9       │ 190        │ 200       │ 16.5    │ (14, 58, 22, 34, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 24        │ 0.0935   │ 3.95  │ 42.25        │ 10.0      │ 182        │ 192       │ 15.6    │ (9, 62, 26, 30, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 23        │ 0.0935   │ 4.05  │ 43.3         │ 10.1      │ 175        │ 184       │ 14.55   │ (14, 58, 20, 36, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 22        │ 0.0935   │ 4.05  │ 43.3         │ 9.05      │ 264        │ 264       │ 14.85   │ (8, 62, 22, 34, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0935   │ 4.2   │ 44.92        │ 9.2       │ 252        │ 252       │ 13.65   │ (8, 62, 26, 30, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0935   │ 4.2   │ 44.92        │ 9.2       │ 252        │ 252       │ 13.65   │ (11, 60, 20, 36, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 23        │ 0.0936   │ 3.95  │ 42.21        │ 8.85      │ 276        │ 276       │ 15.85   │ (13, 58, 28, 28, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0936   │ 3.95  │ 42.21        │ 8.85      │ 276        │ 276       │ 15.85   │ (13, 58, 16, 40, 30, 36)    │
│ EVO Slim                                                │ 4        │ 4    │ 22        │ 0.0936   │ 4.2   │ 44.89        │ 10.2      │ 167        │ 176       │ 13.35   │ (15, 85, 20, 50)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0936   │ 4.2   │ 44.86        │ 9.2       │ 252        │ 252       │ 13.65   │ (11, 60, 18, 38, 28, 38)    │
│ VEX 3 CIM Ball Shifter                                  │ 6        │ 4    │ 21        │ 0.0936   │ 4.2   │ 44.86        │ 9.2       │ 252        │ 252       │ 13.65   │ (12, 50, 24, 60, 1, 1)      │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0936   │ 4.2   │ 44.86        │ 9.2       │ 252        │ 252       │ 13.65   │ (12, 60, 28, 28, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 21        │ 0.0936   │ 4.45  │ 47.56        │ 10.35     │ 160        │ 168       │ 11.8    │ (12, 60, 20, 36, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0936   │ 4.95  │ 52.9         │ 10.45     │ 152        │ 148       │ 9.75    │ (8, 62, 22, 34, 26, 40)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 20        │ 0.0936   │ 4.95  │ 52.86        │ 10.45     │ 152        │ 144       │ 9.75    │ (14, 58, 16, 40, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0937   │ 3.85  │ 41.09        │ 9.9       │ 190        │ 200       │ 16.5    │ (11, 60, 28, 28, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.0937   │ 3.85  │ 41.08        │ 8.7       │ 288        │ 288       │ 16.7    │ (9, 62, 24, 32, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.0937   │ 3.85  │ 41.07        │ 8.7       │ 288        │ 288       │ 16.7    │ (10, 60, 26, 30, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0937   │ 4.05  │ 43.21        │ 9.05      │ 264        │ 264       │ 14.85   │ (12, 60, 20, 36, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0937   │ 4.2   │ 44.83        │ 9.2       │ 252        │ 252       │ 13.65   │ (13, 58, 24, 32, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 19        │ 0.0937   │ 4.85  │ 51.77        │ 9.5       │ 228        │ 218       │ 10.2    │ (14, 58, 22, 34, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0937   │ 4.85  │ 51.75        │ 9.5       │ 228        │ 228       │ 10.2    │ (12, 60, 24, 32, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0937   │ 4.85  │ 51.75        │ 9.5       │ 228        │ 228       │ 10.2    │ (12, 60, 28, 28, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 20        │ 0.0937   │ 4.9   │ 52.31        │ 10.45     │ 152        │ 146       │ 9.85    │ (14, 58, 18, 38, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0937   │ 4.95  │ 52.83        │ 10.45     │ 152        │ 148       │ 9.75    │ (10, 60, 24, 32, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0938   │ 4.05  │ 43.2         │ 9.05      │ 264        │ 264       │ 14.85   │ (14, 58, 26, 30, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0938   │ 4.05  │ 43.17        │ 10.1      │ 175        │ 184       │ 14.6    │ (13, 58, 16, 40, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0938   │ 4.2   │ 44.78        │ 10.2      │ 167        │ 176       │ 13.35   │ (9, 62, 24, 32, 26, 40)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.0938   │ 4.2   │ 44.78        │ 10.2      │ 167        │ 176       │ 13.35   │ (9, 62, 26, 30, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 20        │ 0.0938   │ 4.4   │ 46.89        │ 9.35      │ 240        │ 240       │ 12.2    │ (11, 60, 20, 36, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 20        │ 0.0938   │ 4.45  │ 47.44        │ 9.35      │ 240        │ 240       │ 12.15   │ (8, 62, 18, 38, 32, 34)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0938   │ 4.85  │ 51.72        │ 9.5       │ 228        │ 228       │ 10.25   │ (11, 60, 20, 36, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0938   │ 4.95  │ 52.79        │ 10.45     │ 152        │ 149       │ 9.8     │ (13, 58, 22, 34, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 24        │ 0.0939   │ 3.95  │ 42.07        │ 10.0      │ 182        │ 192       │ 15.65   │ (8, 62, 26, 30, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0939   │ 3.95  │ 42.05        │ 8.85      │ 276        │ 276       │ 15.85   │ (12, 60, 28, 28, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0939   │ 3.95  │ 42.05        │ 8.85      │ 276        │ 276       │ 15.85   │ (12, 60, 24, 32, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 22        │ 0.0939   │ 4.05  │ 43.15        │ 9.05      │ 264        │ 264       │ 14.85   │ (12, 60, 18, 38, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0939   │ 4.05  │ 43.13        │ 9.05      │ 264        │ 264       │ 14.85   │ (11, 60, 28, 28, 24, 42)    │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 21        │ 0.0939   │ 4.2   │ 44.72        │ 9.2       │ 252        │ 252       │ 13.65   │ (13, 50, 20, 54)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 20        │ 0.0939   │ 4.4   │ 46.83        │ 9.35      │ 240        │ 240       │ 12.25   │ (11, 60, 22, 34, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 19        │ 0.0939   │ 4.8   │ 51.14        │ 9.5       │ 228        │ 228       │ 10.35   │ (9, 62, 20, 36, 32, 34)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 20        │ 0.0939   │ 4.9   │ 52.2         │ 10.45     │ 152        │ 146       │ 9.9     │ (11, 60, 16, 40, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 20        │ 0.0939   │ 4.95  │ 52.74        │ 10.45     │ 152        │ 144       │ 9.8     │ (8, 62, 24, 32, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 20        │ 0.0939   │ 4.95  │ 52.74        │ 10.45     │ 152        │ 149       │ 9.8     │ (9, 62, 28, 28, 18, 48)     │
